id,breed,breed_2,chonky,height,fur,is_kitten,tail_length,cat_face_only,face_smush,tail_fur,eye_colour_right,eye_colour_left,right_ear_size,left_ear_size,fur_type,comments
Egyptian_Mau_170.jpg,savannah,savannah,1,2,2,0,-1,0,0,1,5,5,4,4,2,
Egyptian_Mau_175.jpg,savannah,savannah,1,2,2,0,2,0,0,1,7,7,4,4,2,
Egyptian_Mau_20.jpg,savannah,savannah,1,2,2,0,-1,0,0,1,3,3,5,5,2,
savannah_avlwpqacam.jpg,savannah,savannah,-1,-1,2,0,-1,1,0,-1,7,-1,4,4,2,
savannah_bsymcdfdoc.jpg,savannah,savannah,1,2,2,0,-1,0,0,-1,6,6,5,5,2,
savannah_bwrtmdtimp.jpg,savannah,savannah,1,0,2,1,-1,0,0,-1,6,6,4,4,2,
savannah_ddldyvkymw.jpg,savannah,savannah,0,0,2,1,-1,0,0,-1,6,6,4,4,2,
savannah_dghxdlasal.jpg,savannah,savannah,1,2,2,0,2,0,0,1,3,3,4,4,2,
savannah_djjuohplhj.jpg,savannah,savannah,-1,-1,2,1,-1,1,0,-1,2,2,4,4,2,
savannah_dviprvfont.jpg,savannah,savannah,-1,-1,2,0,-1,1,0,-1,2,2,5,5,2,
savannah_ewoshdtrzj.jpg,savannah,savannah,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,
savannah_ggwvfcoqlf.jpg,savannah,savannah,1,2,2,0,-1,0,0,-1,2,2,4,4,2,
savannah_hnmccduchd.jpg,savannah,savannah,1,2,2,0,2,0,0,1,3,3,4,4,2,
savannah_hsanismzhh.jpg,savannah,savannah,-1,-1,2,0,-1,1,0,1,6,6,4,-1,2,
savannah_iiamvoadtv.jpg,savannah,savannah,1,2,2,0,-1,0,0,1,-1,2,4,4,2,
savannah_jtsbwxlmmw.jpg,savannah,savannah,1,2,2,0,2,0,0,1,-1,5,4,4,2,
savannah_kozrbvljft.jpg,savannah,savannah,1,2,2,0,2,0,0,1,6,6,5,5,2,
savannah_lcokkqhhau.jpg,savannah,savannah,0,0,2,1,2,0,0,1,1,1,5,5,2,
savannah_lhpurbjfdo.jpg,savannah,savannah,1,2,2,0,2,0,0,1,-1,-1,4,-1,2,
savannah_mjtqfyyqcw.jpg,savannah,savannah,1,2,2,0,-1,0,0,-1,3,3,5,5,2,
savannah_nlsydvvftp.jpg,savannah,savannah,1,2,2,0,2,0,0,1,2,2,4,4,2,
savannah_nzmvofjidj.jpg,savannah,savannah,1,2,2,0,-1,0,0,-1,2,2,4,4,2,
savannah_ofkhvwmphl.jpg,savannah,savannah,1,2,2,0,2,0,0,1,5,5,4,4,2,
savannah_pgmajnadvx.jpg,savannah,savannah,1,2,2,0,-1,0,0,-1,3,3,5,5,2,
savannah_rontohuhbv.jpg,savannah,savannah,1,2,2,0,2,0,0,1,-1,-1,4,4,2,
savannah_syclsbyisu.jpg,savannah,savannah,-1,-1,2,0,-1,1,0,-1,3,3,5,5,2,
savannah_udptrisobk.jpg,savannah,savannah,1,0,2,1,2,0,0,1,-1,-1,5,-1,2,
savannah_uvpzklyypj.jpg,savannah,savannah,1,2,2,0,2,0,0,1,5,5,5,5,2,
savannah_xjfpzzkdtq.jpg,savannah,savannah,1,2,2,0,2,0,0,1,-1,-1,-1,4,2,
savannah_xxorfhevls.jpg,savannah,savannah,-1,-1,2,0,-1,1,0,-1,3,3,5,5,2,
minuet longhair_wdhmqpznxp.png,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,7,7,1,1,0,
scottish fold longhair_afcmozzahq.jpg,scottish fold,scottish fold,2,0,2,1,2,0,0,1,1,1,1,1,1,Padrão Red Point
scottish fold longhair_akfpzihgjy.png,scottish fold,scottish fold,2,1,2,0,2,0,0,1,5,5,1,1,2,
scottish fold longhair_azcngqncxv.gif,scottish fold,scottish fold,2,0,2,1,2,0,0,1,6,6,1,1,0,
scottish fold longhair_bcttevlkxi.jpg,scottish fold,scottish fold,2,1,2,0,-1,0,0,-1,3,3,1,1,4,
scottish fold longhair_blxracqkus.jpg,scottish fold,scottish fold,1,1,2,0,2,0,0,1,5,5,1,1,2,
scottish fold longhair_bpkdcnovsd.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,7,7,1,1,2,
scottish fold longhair_cxxbvwrquz.jpg,scottish fold,scottish fold,2,-1,2,0,-1,0,0,-1,7,7,1,1,3,
scottish fold longhair_fwdsslaeqh.jpg,scottish fold,scottish fold,-1,-1,2,1,-1,1,0,-1,7,7,1,1,0,
scottish fold longhair_iemfkkhbyr.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,7,7,1,1,3,
scottish fold longhair_jmtbejooxr.jpg,scottish fold,scottish fold,1,0,2,1,-1,0,0,-1,5,5,1,1,2,
scottish fold longhair_kuuxbgjluu.jpg,scottish fold,scottish fold,1,0,2,1,2,0,0,1,2,2,1,1,3,
scottish fold longhair_nrvfskdavz.jpg,scottish fold,scottish fold,1,1,2,0,2,0,0,1,5,5,1,1,0,
scottish fold longhair_qnaedurmcq.jpg,scottish fold,scottish fold,1,0,2,1,-1,0,0,-1,6,6,1,1,0,
scottish fold longhair_rvkzpgctct.jpg,scottish fold,scottish fold,-1,-1,2,1,-1,1,0,-1,2,2,1,1,3,
scottish fold longhair_vdwjnbgqub.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,7,7,1,1,0,
scottish fold longhair_ztlouumxey.jpg,scottish fold,scottish fold,1,1,2,0,-1,0,0,-1,7,7,1,1,0,
scottish fold_asuravqqok.jpg,scottish fold,scottish fold,1,1,2,0,-1,0,0,-1,5,5,1,1,0,
scottish fold_bkycrxeehn.jpg,scottish fold,scottish fold,1,-1,2,1,-1,0,0,-1,1,1,1,1,4,
scottish fold_bmzbnzzlaa.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,5,5,1,1,2,
scottish fold_cbacgittit.jpg,scottish fold,scottish fold,2,0,2,1,2,0,0,1,6,6,1,1,2,
scottish fold_cbisyzdizf.jpg,scottish fold,scottish fold,2,-1,2,0,2,0,0,-1,3,3,1,1,4,
scottish fold_cntrepaoyn.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,7,7,1,1,0,
scottish fold_dfwoemxzku.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,2,2,1,1,2,
scottish fold_dtqshoqwda.jpg,scottish fold,scottish fold,1,0,2,1,-1,0,0,-1,6,6,1,1,2,
scottish fold_ecgwfgpwss.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,3,3,1,1,3,
scottish fold_hbfzomavwf.jpg,scottish fold,scottish fold,2,-1,2,0,-1,0,0,-1,7,7,1,1,0,
scottish fold_hehcxjdvat.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,3,3,1,1,2,
scottish fold_hnntefmvmo.jpg,scottish fold,scottish fold,2,-1,2,0,-1,0,0,-1,5,5,1,1,2,
scottish fold_iabfuojhjt.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,-1,5,5,1,1,2,
scottish fold_jvzsjnteis.jpg,scottish fold,scottish fold,2,-1,2,0,-1,0,0,1,5,5,1,1,2,
scottish fold_jwoccdolri.jpg,scottish fold,scottish fold,-1,-1,2,1,-1,1,0,-1,6,6,1,1,0,
scottish fold_mqconemzuo.jpg,scottish fold,scottish fold,1,0,2,1,2,0,0,1,5,5,1,1,2,
scottish fold_nvkoxopkac.jpg,scottish fold,scottish fold,2,1,2,0,-1,0,0,-1,7,7,1,1,3,
scottish fold_otgyqbhnis.jpg,scottish fold,scottish fold,2,1,2,0,-1,0,0,-1,7,7,1,1,0,
scottish fold_psugteenno.jpg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,6,6,1,1,0,
scottish fold_pvcgljkrxn.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,3,3,1,1,2,
scottish fold_rayuxufpgk.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,7,7,1,1,0,
scottish fold_rpgvllvzmr.jpg,scottish fold,scottish fold,1,0,2,1,-1,0,0,-1,1,1,1,1,1,Padrão Blue Point
scottish fold_sikghfgfwi.jpg,scottish fold,scottish fold,1,1,2,0,-1,0,0,-1,2,2,1,1,0,
scottish fold_sproeiuyxx.jpg,scottish fold,scottish fold,2,0,2,1,2,0,0,1,-1,1,-1,1,0,
scottish fold_szxqnvfujh.jpg,scottish fold,scottish fold,0,0,2,1,2,0,0,1,2,2,1,1,2,
scottish fold_tpqljezyos.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,5,5,1,1,2,
scottish fold_ufmtdsjlyr.jpg,scottish fold,scottish fold,0,0,2,1,-1,0,0,-1,1,1,1,1,2,
scottish fold_wchxzlewsb.jpg,scottish fold,scottish fold,1,1,2,0,-1,0,0,-1,1,1,1,1,2,
scottish fold_wuxmoauinq.jpg,scottish fold,scottish fold,2,1,2,0,-1,0,0,-1,6,6,1,1,0,
scottish fold_wygukwyzao.jpg,scottish fold,scottish fold,1,0,2,1,2,0,0,1,7,7,1,1,0,
scottish fold_xbkxfjxzku.jpg,scottish fold,scottish fold,0,0,2,1,-1,0,0,-1,6,6,1,1,3,
scottish fold_xsmtbwzelg.jpg,scottish fold,scottish fold,1,0,2,1,2,0,0,1,2,2,1,1,2,
scottish fold_yfsjkelvuw.jpeg,scottish fold,scottish fold,2,1,2,0,2,0,0,1,3,3,1,1,0,
scottish fold_ylygyntktv.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,6,6,1,1,0,
scottish fold_ywgoofocsu.jpg,scottish fold,scottish fold,1,0,2,1,-1,0,0,-1,6,6,1,1,0,
scottish straight longhair_sjsmgokvof.jpg,scottish fold,scottish fold,1,0,2,1,-1,0,0,-1,7,7,1,1,0,
scottish straight_sgofuhazcd.jpg,scottish fold,scottish fold,1,-1,2,0,-1,0,0,-1,7,7,1,1,0,
scottish straight_wkcluevyru.jpg,scottish fold,scottish fold,-1,-1,2,0,-1,1,0,-1,7,7,1,1,0,
scottish straight_yswewpgclp.jpg,scottish fold,scottish fold,2,-1,2,0,-1,0,0,-1,7,7,1,1,0,
scottish fold longhair_akivhcgnof.jpg,scottish straight,scottish straight,2,0,3,1,2,0,0,-1,7,7,3,3,2,
scottish fold longhair_baieaonhpv.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,-1,0,0,-1,2,2,1,1,0,
scottish fold longhair_bewuviqtmq.jpg,scottish fold longhair,scottish fold longhair,1,0,3,1,2,0,0,2,6,6,-1,1,2,
scottish fold longhair_cejjgzpzdd.jpg,scottish fold longhair,scottish fold longhair,2,0,3,1,2,0,0,2,2,2,1,1,5,
scottish fold longhair_cywvrvpfih.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,2,5,5,1,1,3,
scottish fold longhair_eirsaoguyu.jpg,scottish fold longhair,scottish fold longhair,1,0,3,1,-1,0,0,-1,6,6,1,1,0,
scottish fold longhair_ibokcpoehe.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,2,5,5,1,1,3,
scottish fold longhair_letilfypez.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,2,2,2,1,1,0,
scottish fold longhair_miwmybkeyw.jpg,scottish fold longhair,scottish fold longhair,1,0,3,1,-1,0,0,-1,1,1,1,1,4,
scottish fold longhair_mmlzmmpbht.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,2,7,7,1,1,3,
scottish fold longhair_ovsiyixaqc.jpg,scottish fold longhair,scottish fold longhair,1,0,3,1,-1,0,0,-1,2,2,1,1,4,
scottish fold longhair_owvqkfkshn.jpg,scottish fold longhair,scottish fold longhair,1,0,3,1,2,0,0,2,5,5,1,1,4,
scottish fold longhair_pxwwgfydki.jpg,scottish fold longhair,scottish fold longhair,1,1,3,0,2,0,0,2,5,5,1,1,3,
scottish fold longhair_tlslmhlfvp.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,2,-2,-2,1,1,0,
scottish fold longhair_unrgwksfpw.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,-1,0,0,-1,7,7,1,1,0,
scottish fold longhair_uotgabwxzq.jpg,scottish fold longhair,scottish fold longhair,1,0,3,1,2,0,0,2,5,5,1,1,0,
scottish fold longhair_yuglhzlils.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,-1,0,0,2,5,5,1,1,0,
scottish fold longhair_zlsyzybzew.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,-1,1,1,1,-1,0,
scottish fold_mxxljlqhxp.jpg,scottish fold longhair,scottish fold longhair,2,1,3,0,2,0,0,2,5,5,1,1,2,
scottish straight longhair_xyyzcbdmxu.jpg,scottish fold longhair,scottish fold longhair,1,1,3,0,2,0,0,2,5,5,1,1,4,
burmilla longhair_lpuavdkrkm.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,4,4,2,
scottish straight longhair_aqkgqkzgsv.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,3,3,2,
scottish straight longhair_axdpqveqmr.jpg,british shorthair,british shorthair,-1,-1,2,0,-1,1,0,-1,6,6,-1,4,0,
scottish straight longhair_bbmmzezkzh.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,7,7,4,4,2,
scottish straight longhair_cmqthajmcq.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
scottish straight longhair_djvxjyzoxh.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,2,2,3,3,2,
scottish straight longhair_hasnzqrfdd.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,-1,-1,-1,4,2,
scottish straight longhair_omefatrpdn.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
scottish straight longhair_rggxxjkoaq.jpg,chartreux,chartreux,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,0,
scottish straight longhair_rmjdrwlkzn.jpg,scottish straight,scottish straight,0,0,2,1,2,0,0,1,5,5,4,4,0,
scottish straight longhair_uyaecqlytk.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,4,4,4,4,6,
scottish straight longhair_vfmjgbkmdq.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,
scottish straight longhair_vstgokntha.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,4,4,2,
scottish straight longhair_wkqtuddupz.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
scottish straight longhair_xaeffgxtqp.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,2,2,4,4,2,
scottish straight longhair_ybawpyeqzy.jpg,scottish straight,scottish straight,2,1,2,0,2,0,0,1,7,7,4,4,3,
scottish straight longhair_yrpxvrkntm.jpg,scottish straight,scottish straight,1,0,2,1,-1,0,0,-1,2,2,4,4,0,
scottish straight longhair_zsdqrndjkf.jpg,scottish straight,scottish straight,2,1,2,0,2,0,0,1,3,3,3,3,3,
scottish straight_afeigssufo.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,4,4,2,
scottish straight_atthwicxmd.jpg,scottish straight,scottish straight,0,0,2,1,2,0,0,1,6,6,4,4,2,
scottish straight_botlokjtua.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,1,1,4,4,1,Padrão Lynx
scottish straight_ccamirqrdk.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,-1,5,-1,3,2,
scottish straight_fcpnkfdtzb.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,-1,5,3,3,2,
scottish straight_isehezwxxv.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,7,7,4,4,0,
scottish straight_lzlpchkslh.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,
scottish straight_mjarpftwuz.jpg,scottish straight,scottish straight,1,-1,2,0,-1,0,0,-1,-1,3,4,4,2,
scottish straight_nzuwwdkdmt.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,5,5,4,4,0,
scottish straight_ovksmqibib.jpeg,scottish straight,scottish straight,1,0,2,1,2,0,0,1,2,2,4,4,2,
scottish straight_phabpxrrhv.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,-1,5,-1,4,2,
scottish straight_ptxraskuvi.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
scottish straight_qdkpdsvtlc.jpg,scottish straight,scottish straight,-1,-1,2,0,-1,1,0,-1,5,5,4,4,3,
scottish straight_rstcztkala.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,3,3,2,
scottish straight_slurlpahpq.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,7,7,3,3,2,
scottish straight_vrjampavje.jpg,scottish straight,scottish straight,2,-1,2,0,-1,0,0,-1,5,5,3,3,5,
scottish straight_wafvirvbut.jpg,scottish straight,scottish straight,1,1,2,0,-1,0,0,-1,5,5,3,3,2,
scottish straight_ycxqpemhjz.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,4,4,2,
scottish straight_yfhgottyrn.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,2,2,4,4,2,
scottish straight_yzrujnuobp.jpg,scottish straight,scottish straight,1,-1,2,0,-1,0,0,-1,5,5,4,-1,2,
scottish straight_zmllqlennv.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,7,7,4,4,2,
scottish straight_zmtxjaflnt.jpg,scottish straight,scottish straight,1,1,2,0,2,0,0,1,5,5,3,3,2,
scottish straight_zodqwgtvgn.jpg,scottish straight,scottish straight,1,0,2,1,2,0,0,1,2,2,4,4,0,
scottish straight longhair_amnupfbznn.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,5,5,3,3,3,
scottish straight longhair_aqpqbmxzsq.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,-1,-1,-1,3,3,
scottish straight longhair_faiyabicpc.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,-1,0,0,-1,5,5,4,4,2,
scottish straight longhair_fmzowgpods.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,2,2,4,4,0,
scottish straight longhair_fsqiuywduk.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,-1,0,0,-1,5,5,4,4,0,
scottish straight longhair_fvankgtqhx.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,7,7,4,4,3,
scottish straight longhair_gijbwylbnr.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,5,5,4,4,4,
scottish straight longhair_hnmajdfwgs.jpg,scottish straight longhair,scottish straight longhair,1,0,3,1,2,0,0,2,2,2,3,3,0,
scottish straight longhair_mcenikfiri.jpg,scottish straight longhair,scottish straight longhair,1,0,3,1,2,0,0,2,2,2,3,3,0,
scottish straight longhair_nqkltqfakb.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,6,6,4,4,2,
scottish straight longhair_pzpxcljxaq.jpg,scottish straight longhair,scottish straight longhair,1,0,3,1,-1,0,0,-1,2,2,4,4,3,
scottish straight longhair_rxpuhkbtpd.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,5,5,4,4,0,
scottish straight_jwdsqdczbu.jpg,scottish straight longhair,scottish straight longhair,1,0,3,1,2,0,0,2,5,5,3,3,0,
scottish straight_kkjslyktqt.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,-1,0,0,-1,5,5,4,4,3,
scottish straight_ozblqyfvom.jpg,scottish straight longhair,scottish straight longhair,1,1,3,0,2,0,0,2,5,5,4,4,3,
scottish straight_qgjulfhtuu.jpg,scottish straight longhair,scottish straight longhair,1,0,3,1,2,0,0,2,1,1,4,4,4,
selkirk rex longhair_ijyegpbtnp.jpg,selkirk rex,selkirk rex,1,1,2,0,-1,0,0,-1,5,5,4,4,3,
selkirk rex longhair_larhyjsxut.jpg,selkirk rex,selkirk rex,0,0,2,1,-1,0,0,-1,-2,-2,4,4,0,Olhos na cor cinza
selkirk rex longhair_mbtoobkgcj.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,1,5,5,4,4,0,
selkirk rex longhair_nfleaybzzn.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,1,5,5,4,4,0,
selkirk rex longhair_yrtzkzauuh.jpg,selkirk rex,selkirk rex,1,0,2,1,2,0,0,1,1,1,4,4,4,
selkirk rex_aevigtdptd.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,1,7,7,4,4,4,
selkirk rex_bjpabysokg.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,2,7,7,4,4,0,
selkirk rex_fxvjwhxqfw.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,2,5,5,4,4,0,
selkirk rex_kadreimsrv.jpg,selkirk rex,selkirk rex,1,1,2,0,-1,0,0,-1,5,5,3,3,3,
selkirk rex_lvrbcdhzms.jpg,selkirk rex,selkirk rex,0,0,2,1,2,0,0,1,-2,-2,4,-1,0,
selkirk rex_lzibfabaot.gif,selkirk rex,selkirk rex,2,1,2,0,2,0,0,2,5,5,4,4,0,
selkirk rex_mzeiougwns.jpg,selkirk rex,selkirk rex,1,0,2,1,2,0,0,2,5,5,4,-1,0,
selkirk rex_qcfstnweao.jpg,selkirk rex,selkirk rex,1,1,2,0,-1,0,0,-1,5,5,3,3,3,
selkirk rex_sccemuijcr.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,1,-1,-1,4,-1,0,
selkirk rex_txvdwwbgce.jpeg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,2,5,5,4,4,3,
selkirk rex_vwfxaeokft.jpg,selkirk rex,selkirk rex,1,1,2,0,2,0,0,1,5,5,4,4,0,
selkirk rex_zjhesmqmtc.jpg,selkirk rex,selkirk rex,2,1,2,0,2,0,0,2,6,6,4,4,0,
laperm_diserhxnbb.jpg,selkirk rex longhair,selkirk rex longhair,2,0,3,1,-1,0,0,-1,5,5,4,4,3,
selkirk rex longhair_abgsupxymf.jpg,selkirk rex longhair,selkirk rex longhair,2,-1,3,0,-1,0,0,-1,2,2,-1,4,0,
selkirk rex longhair_aepraehtek.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,-1,0,0,-1,7,7,4,4,0,
selkirk rex longhair_ayxfigpjgz.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,0,
selkirk rex longhair_bmbwrvaylu.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,7,7,4,4,0,
selkirk rex longhair_ckjjcnpnwa.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,-1,2,2,4,4,0,
selkirk rex longhair_dtgkcutaah.jpg,selkirk rex longhair,selkirk rex longhair,2,1,3,0,2,0,0,2,-2,-2,4,4,0,Olhos na cor branca
selkirk rex longhair_ebosduxxgk.jpg,selkirk rex longhair,selkirk rex longhair,1,0,3,1,2,0,0,2,6,6,4,4,4,
selkirk rex longhair_eqpokybxry.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,3,
selkirk rex longhair_ewvzqvygnw.jpg,selkirk rex longhair,selkirk rex longhair,-1,-1,3,0,-1,1,0,-1,3,3,4,4,0,
selkirk rex longhair_fvdjlcwjly.gif,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,3,
selkirk rex longhair_fygmkpxggq.jpg,selkirk rex longhair,selkirk rex longhair,-1,-1,3,0,-1,1,0,-1,2,2,4,4,0,
selkirk rex longhair_gklyuskmyb.gif,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,4,
selkirk rex longhair_hoghdzdqzr.jpg,selkirk rex longhair,selkirk rex longhair,-1,-1,3,0,-1,1,0,-1,5,5,4,4,0,
selkirk rex longhair_kaeybjlwfz.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,3,
selkirk rex longhair_kpqcjbwfxy.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,3,
selkirk rex longhair_kqdntlxrrc.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,0,
selkirk rex longhair_lfgisfdssd.jpg,selkirk rex longhair,selkirk rex longhair,2,1,3,0,-1,0,0,-1,5,5,4,4,0,
selkirk rex longhair_ndwqhvaule.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,6,6,4,4,0,
selkirk rex longhair_pmaapehjop.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,6,6,4,4,0,
selkirk rex longhair_rthgtduoqm.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,0,
selkirk rex longhair_sggtnbudnk.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,6,6,4,4,0,
selkirk rex longhair_tjbqdwnmkm.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,0,
selkirk rex longhair_tkknxjbmbw.jpg,selkirk rex longhair,selkirk rex longhair,0,0,3,1,-1,0,0,-1,1,1,3,3,0,
selkirk rex longhair_vvscexmkii.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,-1,0,0,-1,5,5,4,4,0,
selkirk rex longhair_vyunovjgnh.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,6,6,4,4,0,
selkirk rex longhair_wykcqwxddc.jpg,selkirk rex longhair,selkirk rex longhair,-1,-1,3,0,-1,1,0,-1,5,5,4,4,3,
selkirk rex longhair_xatzttduij.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,4,
selkirk rex longhair_ydikebbfnf.jpg,selkirk rex longhair,selkirk rex longhair,1,0,3,1,-1,0,0,-1,2,2,4,4,0,
selkirk rex longhair_ydnbmsjvmp.jpg,selkirk rex longhair,selkirk rex longhair,1,0,3,1,-1,0,0,-1,3,3,4,4,4,
selkirk rex longhair_zzdovfsnpw.gif,selkirk rex longhair,selkirk rex longhair,2,1,3,0,2,0,0,2,3,3,4,4,5,
selkirk rex_ahhojrayah.jpg,selkirk rex longhair,selkirk rex longhair,1,0,3,1,-1,0,0,-1,1,1,4,4,0,
selkirk rex_bwzdztfzsp.gif,selkirk rex longhair,selkirk rex longhair,2,1,3,0,-1,0,0,-1,5,5,4,4,3,
selkirk rex_djeydsljed.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,2,2,4,4,0,
selkirk rex_dklvwhlxax.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,3,
selkirk rex_dpmwyqjout.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,-1,0,0,-1,2,2,4,4,0,
selkirk rex_dulwxbjkqq.jpg,selkirk rex longhair,selkirk rex longhair,1,0,3,1,-1,0,0,-1,1,1,4,4,4,
selkirk rex_ebcybewmht.jpg,selkirk rex longhair,selkirk rex longhair,1,0,3,1,2,0,0,2,-1,6,-1,4,4,
selkirk rex_fffpglkkgn.jpg,selkirk rex longhair,selkirk rex longhair,-1,-1,3,0,-1,1,0,-1,5,5,4,4,0,
selkirk rex_gzhsgkqaah.jpg,selkirk rex longhair,selkirk rex longhair,1,1,3,0,2,0,0,2,5,5,4,4,0,
